fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.27870253199670797,0.9728237634907488,1.3977710546127675,-0.8667384759742808,2.552268567570549,0.5979509435894084,2.7320879019169917,0.16458726912029586,-0.8615034403777764,0.6863979471214913,-1.089006642856237,5
-0.7771593653599087,1.2452358333113838,-1.0530575915202958,-0.4187761248384039,0.1761947109288305,-0.20527078104212107,0.4752773922282793,0.03992667228750918,0.4670466216475132,-0.539556081496885,-0.5792392408972943,5
-1.061991841567452,1.0636277867642938,-0.9416562894233385,-1.3147008271101577,-0.1732279150478931,-1.0084925056736505,-1.0422331229072344,-0.20939452137813339,0.8360883055434253,-0.45198793659557235,0.33834208262880133,5
-0.06507817484105072,1.0636277867642938,-1.0530575915202958,-0.6427573004063426,-0.3129969654385825,-0.7790005843503564,-0.8865910187907714,-0.20939452137813339,0.09800493775159778,2.788033424752993,0.1344351218452249,6
-0.27870253199670797,0.9728237634907488,-0.10614652369615767,-0.6427573004063426,0.38584828651486464,0.3684590222661142,2.0316984333929087,-0.27172481979452673,-0.12342007258594884,-1.327669385608698,-0.8850996820726607,5
0.14854618231460717,0.8820197402172045,0.11665608049775726,-0.19479494927046517,0.38584828651486464,-0.4347627023654152,0.047261605908006224,0.6632296564515118,-0.12342007258594884,-0.8898286611021347,-1.1909601232480271,4
0.5045867775740361,-0.7221846709487556,2.2332808203399486,0.029186226297473524,1.0148090132729661,-0.6642546236887094,0.008351079878890489,1.2865326406155144,1.5741716733352529,0.24855722261492894,0.1344351218452249,5
-0.9195756034636804,1.547915910889867,-1.3315608467626896,0.47714857743334993,1.783538790421757,-0.09052482038047402,-0.4585752324704983,0.03992667228750918,1.4265549997768874,-0.7146923712995094,0.33834208262880133,6
-0.9907837225155659,1.3360398565849287,-0.6631530341809448,-0.4187761248384039,0.5256173369055531,-0.32001674170376815,1.4869510689852883,-0.45871571504370673,0.3932382848683288,-0.9773968060034474,-0.2733787997219297,5
-1.346824317774995,-0.480040608885969,-0.21754782579311505,-1.3147008271101577,-0.6624195914153052,-1.3527303876585917,-1.0422331229072344,-0.45871571504370673,0.6146632952058787,-0.6271242263981966,-1.1909601232480271,5
-0.4923268891523652,-0.17736053130748608,1.2863697525158102,-0.4187761248384039,0.5256173369055531,0.7126969042510555,1.2145773867814782,0.28924786595308255,0.2456216113099633,-0.539556081496885,-1.2929136036398152,5
-1.2756161987231094,-1.3880808416214179,1.342070403564289,-0.8667384759742808,-0.6624195914153052,0.3684590222661142,0.7476510744320894,-0.3963854166273134,0.8360883055434253,1.29937496143068,-0.06947183893835147,6
-0.8483674844117942,0.12531954627099715,-0.4960510810355087,0.029186226297473524,-0.1732279150478931,0.4832049829277613,-0.06946997217934098,-0.27172481979452673,0.6146632952058787,-0.3644197916942597,-0.2733787997219297,5
-0.27870253199670797,-0.23789654682318273,0.11665608049775726,-0.6427573004063426,-1.1516112677827182,-0.6642546236887094,-0.4196647064413826,0.03992667228750918,0.4670466216475132,0.07342093281230362,-0.7831462016808725,5
-0.7771593653599087,0.549071654880873,-0.8859556383748598,-0.8667384759742808,-0.1732279150478931,-0.7790005843503564,-0.6920383886451927,0.7878902532842985,1.1313216526601564,-0.8898286611021347,-1.3948670840316035,5
-0.27870253199670797,-0.23789654682318273,0.11665608049775726,-0.6427573004063426,-1.1516112677827182,-0.6642546236887094,-0.4196647064413826,0.03992667228750918,0.4670466216475132,0.07342093281230362,-0.7831462016808725,5
-0.9195756034636804,1.4873798953741704,-1.3315608467626896,1.821035630840981,1.6437697400310676,-0.7790005843503564,-0.7309489146743084,-0.022403626128884163,0.9098966423226097,-0.6271242263981966,0.33834208262880133,5
-0.34991065104859415,2.2440800893203776,-0.9973569404718172,0.7011297530012887,0.03642566053814106,-1.1232384663352977,-1.236785753052813,0.10225697070390252,0.4670466216475132,-0.6271242263981966,-0.5792392408972943,5
0.006129944210834828,0.0950515385131488,-0.3289491278900726,-0.6427573004063426,0.10631018573348577,-0.20527078104212107,-0.26402260232491964,0.41390846278586924,-0.19722840936513322,-0.3644197916942597,-1.3948670840316035,6
0.14854618231460717,0.4885356393651763,0.339458684691672,-0.19479494927046517,0.38584828651486464,-0.4347627023654152,0.31963528811181635,0.41390846278586924,0.5408549584266943,-0.18928350189163434,-0.1714253193301415,6
0.006129944210834828,0.0950515385131488,-0.3289491278900726,-0.6427573004063426,0.10631018573348577,-0.20527078104212107,-0.26402260232491964,0.41390846278586924,-0.19722840936513322,-0.3644197916942597,-1.3948670840316035,6
0.006129944210834828,0.2766595850602381,-0.10614652369615767,-0.19479494927046517,-0.10334338985254836,-0.32001674170376815,0.9032931785485524,0.10225697070390252,-0.27103674614431433,-1.06496495090476,-1.1909601232480271,5
-0.6347431272561369,-0.23789654682318273,0.005254778400799723,0.029186226297473524,-0.5925350662199604,-1.1232384663352977,-0.2251120762958039,-0.33405511821092004,0.024196600972416667,-1.327669385608698,-0.9870531624644489,5
0.006129944210834828,0.2766595850602381,-0.10614652369615767,-0.19479494927046517,-0.10334338985254836,-0.32001674170376815,0.9032931785485524,0.10225697070390252,-0.27103674614431433,-1.06496495090476,-1.1909601232480271,5
-1.346824317774995,0.6096076703965696,0.3951593357401508,-1.0907196515422195,0.6653863872962426,0.024221140281173045,0.8643826525194366,0.2269175675366892,0.9837049791017909,1.3869431063319926,-1.089006642856237,5
-0.20749441294482243,0.18585556178669377,-0.2732484768415938,-0.8667384759742808,1.783538790421757,-0.32001674170376815,0.20290371002446916,-0.0847339245453467,-1.0091201139361419,2.612897134950369,-0.8850996820726607,5
0.2197543013664927,0.549071654880873,-0.830254987326381,0.029186226297473524,0.38584828651486464,-0.4347627023654152,2.576445797800529,-0.0847339245453467,-1.3043534610528729,0.24855722261492894,-0.5792392408972943,5
1.4302923252485507,-1.3275448261057212,1.1192677993703741,0.2531674018654112,0.10631018573348577,0.8274428649127025,0.16399318399535343,1.4111932374483012,-0.049611735806767726,0.3361253675162416,-0.6811927212890843,6
-0.20749441294482243,0.18585556178669377,-0.2732484768415938,-0.8667384759742808,1.783538790421757,-0.32001674170376815,0.20290371002446916,-0.0847339245453467,-1.0091201139361419,2.612897134950369,-0.8850996820726607,5
0.9318354918853506,-0.7827206864644518,0.3951593357401508,0.029186226297473524,0.805155437686932,-0.20527078104212107,0.7865616004612052,0.03992667228750918,-1.894820155286335,-0.014147212089009036,0.1344351218452249,6
0.14854618231460717,0.06478353075530048,0.2280573825947148,-0.6427573004063426,-0.10334338985254836,-0.4347627023654152,-0.06946997217934098,0.7878902532842985,0.4670466216475132,-0.18928350189163434,-0.3753322801137179,6
0.5045867775740361,0.12531954627099715,-1.1087582425687745,0.029186226297473524,2.8318066683519265,-0.09052482038047402,0.5530984442865108,-0.20939452137813339,-0.8615034403777764,-0.276851646792947,0.5422490434123796,6
-0.5635350082042514,1.0030917712485972,-1.3315608467626896,0.7011297530012887,-0.2431124402432378,-1.3527303876585917,-1.1200541749654658,0.9125508501170851,1.2051299894393408,-0.9773968060034474,-1.1909601232480271,5
-0.20749441294482243,-0.17736053130748608,-0.3846497789385512,-1.3147008271101577,0.2460792361241684,0.7126969042510555,2.3429826416258344,-0.33405511821092004,0.4670466216475132,-1.327669385608698,-0.8850996820726607,5
-0.06507817484105072,0.36746360833378305,-0.44035042998702995,-0.8667384759742808,-0.9419576921966839,-1.3527303876585917,-1.0033225968781185,-0.20939452137813339,0.6884716319850598,2.525328990049056,0.1344351218452249,7
-1.77407303208631,-0.17736053130748608,-0.830254987326381,0.2531674018654112,-2.0601100953221985,0.25371306160446716,2.2262510635384873,-1.7676519817881053,2.238446704347896,-0.014147212089009036,2.683272131639939,5
0.2197543013664927,1.3057718488270804,-0.7188536852294235,-0.6427573004063426,0.805155437686932,0.1389671009428201,0.8254721264903209,-0.022403626128884163,-1.0091201139361419,1.6496475410359295,-0.7831462016808725,5
-0.6347431272561369,-0.6919166631909073,0.6736625909825443,-0.4187761248384039,0.1761947109288305,-0.20527078104212107,0.1250826579662377,0.41390846278586924,1.1313216526601564,0.07342093281230362,-1.1909601232480271,5
0.2197543013664927,1.3057718488270804,-0.7188536852294235,-0.6427573004063426,0.805155437686932,0.1389671009428201,0.8254721264903209,-0.022403626128884163,-1.0091201139361419,1.6496475410359295,-0.7831462016808725,5
-1.2756161987231094,-0.8432567019801485,-0.8859556383748598,-1.0907196515422195,-0.8720731670013392,-1.3527303876585917,-0.8476804927616557,-0.7080369087093493,0.09800493775159778,-0.45198793659557235,-0.9870531624644489,5
-1.6316567939825384,0.9122877479750529,-1.220159544665732,-0.8667384759742808,0.5955018621008978,0.7126969042510555,2.0316984333929087,-1.331339892873352,1.5741716733352529,-0.9773968060034474,-0.3753322801137179,5
-0.8483674844117942,-0.23789654682318273,-0.7745543362779023,0.2531674018654112,-0.3129969654385825,-0.32001674170376815,-0.4585752324704983,-0.3963854166273134,0.6884716319850598,-0.45198793659557235,-0.1714253193301415,6
-0.5635350082042514,-1.2064727950743281,1.2863697525158102,-0.19479494927046517,-0.10334338985254836,-1.1232384663352977,-1.1978752270236972,-0.45871571504370673,0.024196600972416667,-0.8898286611021347,-0.06947183893835147,6
-0.4211187701004797,0.4279996238494797,-1.1644588936172533,-0.8667384759742808,1.1545780636636556,1.1716807468976438,2.2262510635384873,-0.9573581023749227,0.17181327453078218,-0.8022605162008221,-0.2733787997219297,5
-0.4211187701004797,0.4279996238494797,-1.1644588936172533,-0.8667384759742808,1.1545780636636556,1.1716807468976438,2.2262510635384873,-0.9573581023749227,0.17181327453078218,-0.8022605162008221,-0.2733787997219297,5
-0.7059512463080231,0.9122877479750529,-1.3315608467626896,0.029186226297473524,-0.38288149063392724,-0.32001674170376815,-0.7698594407034242,0.2269175675366892,1.1313216526601564,-1.1525330958060727,-1.089006642856237,5
-0.9195756034636804,0.4279996238494797,-0.3289491278900726,-0.6427573004063426,0.03642566053814106,0.3684590222661142,1.7204142251599828,0.16458726912029586,1.943213357231165,-0.539556081496885,-1.089006642856237,6
-0.34991065104859415,2.5467601668988604,-1.1644588936172533,-0.4187761248384039,0.805155437686932,-0.8937465450120035,-0.8476804927616557,-0.3963854166273134,-0.9353117771569575,-0.6271242263981966,-0.7831462016808725,5
-0.20749441294482243,0.004247515239603842,-1.1087582425687745,-1.0907196515422195,-0.1732279150478931,0.25371306160446716,-0.4196647064413826,-0.0847339245453467,0.024196600972416667,-0.6271242263981966,-0.3753322801137179,6
-0.20749441294482243,0.6096076703965696,1.342070403564289,-1.0907196515422195,1.504000689640379,-0.09052482038047402,2.1095194854511403,-0.27172481979452673,-1.0091201139361419,-0.10171535699032169,-0.8850996820726607,5
-0.9195756034636804,0.6701436859122663,-0.7745543362779023,-0.19479494927046517,0.45573281171020935,0.3684590222661142,2.304072115596719,-0.5833763118764934,0.09800493775159778,-0.9773968060034474,-0.1714253193301415,5
-0.5635350082042514,0.12531954627099715,-1.1644588936172533,-1.3147008271101577,-0.45276601582927195,0.25371306160446716,0.008351079878890489,-0.5833763118764934,0.3194299480891477,-1.327669385608698,-1.3948670840316035,4
-0.9195756034636804,0.6096076703965696,-0.9416562894233385,-0.19479494927046517,0.7352709124915873,-0.4347627023654152,0.08617213193712196,-0.7703672071257427,1.0575133158809753,-0.7146923712995094,0.03248164145343672,6
-0.13628629389293626,2.153276066046833,-1.1644588936172533,-0.8667384759742808,-1.4311493685641037,-1.2379844269969447,-1.3146068051110444,0.41390846278586924,0.2456216113099633,-2.6411915591283863,-1.2929136036398152,4
-0.06507817484105072,-0.661648655433059,-0.3846497789385512,-0.4187761248384039,-0.38288149063392724,-1.0084925056736505,-0.9255015448198871,0.41390846278586924,-0.27103674614431433,-0.18928350189163434,-1.1909601232480271,6
-0.4923268891523652,0.549071654880873,-1.0530575915202958,-0.6427573004063426,-0.7323041166106498,1.0569347862359966,0.008351079878890489,-0.27172481979452673,0.6884716319850598,-0.539556081496885,1.1539699257631104,6
-0.8483674844117942,-0.17736053130748608,-1.1087582425687745,-1.5386820026780963,0.45573281171020935,0.4832049829277613,0.28072476208270064,-0.45871571504370673,0.17181327453078218,1.29937496143068,-0.8850996820726607,5
-0.5635350082042514,-0.9037927174958451,-0.16184717474463642,-0.4187761248384039,0.10631018573348577,-0.8937465450120035,-0.26402260232491964,-0.27172481979452673,0.024196600972416667,-1.4152375305100107,-0.8850996820726607,5
-0.4211187701004797,-0.0562885002760928,1.0078664972734166,0.2531674018654112,0.5955018621008978,-0.7790005843503564,-0.14729102423757245,0.41390846278586924,1.8694050204519839,-0.18928350189163434,0.1344351218452249,6
-0.7771593653599087,1.6689879419212603,-1.3315608467626896,0.7011297530012887,-0.7323041166106498,-0.8937465450120035,-0.8476804927616557,0.2269175675366892,1.1313216526601564,-0.6271242263981966,-0.7831462016808725,5
0.5045867775740361,0.4885356393651763,-0.5517517320839873,0.47714857743334993,-0.8021886418059945,-0.5495086630270622,0.008351079878890489,0.2269175675366892,-1.0091201139361419,-0.3644197916942597,-0.8850996820726607,5
0.5045867775740361,0.4885356393651763,-0.5517517320839873,0.47714857743334993,-0.8021886418059945,-0.5495086630270622,0.008351079878890489,0.2269175675366892,-1.0091201139361419,-0.3644197916942597,-0.8850996820726607,5
-0.6347431272561369,1.2149678255535354,-1.220159544665732,0.7011297530012887,-0.1732279150478931,0.1389671009428201,0.008351079878890489,0.41390846278586924,0.8360883055434253,-0.9773968060034474,-1.089006642856237,5
-0.9195756034636804,0.4885356393651763,-0.21754782579311505,-0.8667384759742808,-0.10334338985254836,-0.4347627023654152,0.9032931785485524,0.35157816436947587,1.5741716733352529,-0.45198793659557235,-1.089006642856237,5
-0.9907837225155659,0.549071654880873,-0.16184717474463642,-0.6427573004063426,0.03642566053814106,-0.7790005843503564,0.7865616004612052,0.28924786595308255,1.4265549997768874,-0.45198793659557235,-1.089006642856237,6
0.5757948966259216,-1.3275448261057212,1.8433762630005972,-0.4187761248384039,2.27273046678917,1.2864267075592908,1.681503699130867,0.35157816436947587,-0.49246175648186424,-0.8898286611021347,-0.6811927212890843,5
-0.4923268891523652,-0.8432567019801485,1.342070403564289,-0.4187761248384039,0.2460792361241684,-0.09052482038047402,0.9811142306067838,0.41390846278586924,0.09800493775159778,-0.7146923712995094,-1.1909601232480271,5
-1.204408079671223,-0.9643287330115418,0.060955429449278495,-0.6427573004063426,-0.3129969654385825,0.7126969042510555,0.28072476208270064,0.5385690596186559,1.7955966836727995,-0.10171535699032169,-0.5792392408972943,6
-0.34991065104859415,0.12531954627099715,-0.16184717474463642,0.029186226297473524,-0.5226505410246166,-0.8937465450120035,-0.5363962845287298,-0.0847339245453467,-0.34484508292349875,-0.7146923712995094,-0.6811927212890843,5
-0.34991065104859415,0.12531954627099715,-0.16184717474463642,0.029186226297473524,-0.5226505410246166,-0.8937465450120035,-0.5363962845287298,-0.0847339245453467,-0.34484508292349875,-0.7146923712995094,-0.6811927212890843,5
-0.5635350082042514,0.3069275928180864,0.339458684691672,0.47714857743334993,-0.3129969654385825,0.024221140281173045,0.5141879182573951,0.16458726912029586,0.9837049791017909,-0.3644197916942597,-0.1714253193301415,5
2.4272059919749522,-1.3880808416214179,2.0104782161460335,-0.4187761248384039,-0.8021886418059945,-0.32001674170376815,-0.5753068105578455,0.9748811485334785,-1.5995868081696039,2.9631697145556184,-0.2733787997219297,6
1.0742517299891217,-1.2670088105900248,1.2863697525158102,-1.7626631782460351,-1.5709184189547931,-0.6642546236887094,-0.6920383886451927,0.25808271674488587,-0.787695103598592,1.6496475410359295,-0.06947183893835147,7
-0.7771593653599087,-0.6011126399173623,0.6736625909825443,-1.3147008271101577,0.7352709124915873,-0.09052482038047402,-0.1862015502666882,-0.24055967058633007,0.09800493775159778,-0.6271242263981966,-1.1909601232480271,6
-0.20749441294482243,-0.5405766244016657,0.2280573825947148,1.149092104137166,1.504000689640379,0.3684590222661142,2.0706089594220245,0.03992667228750918,-0.787695103598592,0.3361253675162416,-0.9870531624644489,5
-0.06507817484105072,1.1846998177956871,0.005254778400799723,1.3730732797051037,0.3159637613195199,-0.5495086630270622,0.7865616004612052,0.19575241832849252,0.17181327453078218,-0.6271242263981966,-0.3753322801137179,6
0.07733806326272037,0.24639157730238975,0.11665608049775726,0.029186226297473524,-1.2913803181734076,1.5159186288825848,0.9032931785485524,-0.3963854166273134,-0.19722840936513322,-1.7655101101152608,-0.2733787997219297,5
-0.20749441294482243,1.2452358333113838,-0.8859556383748598,0.47714857743334993,0.9449244880776213,-0.5495086630270622,-0.030559446150225246,0.5385690596186559,-0.6400784300402265,0.6863979471214913,-0.5792392408972943,6
0.43337865852214935,0.5793396626387213,-0.44035042998702995,-0.4187761248384039,1.573885214835716,-0.20527078104212107,0.28072476208270064,-0.20939452137813339,-1.378161797832054,-0.539556081496885,0.6442025238041678,5
0.006129944210834828,1.1846998177956871,-0.10614652369615767,0.029186226297473524,-0.45276601582927195,-0.4347627023654152,-0.030559446150225246,0.10225697070390252,0.2456216113099633,-0.7146923712995094,-1.2929136036398152,5
-0.4211187701004797,-0.23789654682318273,-0.2732484768415938,-0.6427573004063426,-0.1732279150478931,-0.5495086630270622,0.08617213193712196,-0.5210460134601,0.4670466216475132,-0.8022605162008221,-0.6811927212890843,5
-0.20749441294482243,-1.1459367795586315,0.7293632420310231,-0.4187761248384039,0.2460792361241684,1.0569347862359966,0.6309194963447422,-0.0847339245453467,0.09800493775159778,-0.3644197916942597,-0.9870531624644489,6
-0.4923268891523652,0.004247515239603842,0.11665608049775726,-0.4187761248384039,1.573885214835716,0.1389671009428201,1.1756668607523626,-0.5210460134601,-1.3043534610528729,-0.539556081496885,-0.9870531624644489,5
-0.9195756034636804,0.4885356393651763,-1.1087582425687745,-1.5386820026780963,-1.5010338937594412,-1.1232384663352977,-1.236785753052813,-0.8015323563339394,0.6884716319850598,-0.276851646792947,-0.8850996820726607,5
0.3621705394702638,0.7004116936701146,0.060955429449278495,-0.4187761248384039,0.3159637613195199,-0.7790005843503564,-0.5363962845287298,1.006046297741675,-0.34484508292349875,-0.276851646792947,-0.3753322801137179,6
-0.27870253199670797,-0.6011126399173623,0.060955429449278495,0.9251109285692273,-0.38288149063392724,1.630664589544232,0.8254721264903209,-0.24055967058633007,0.3194299480891477,-0.45198793659557235,0.1344351218452249,6
-2.058905508293853,-0.2984325623388794,-1.1087582425687745,-1.3147008271101577,-1.7106874693454752,0.4832049829277613,2.4986247457422976,-2.390954965952108,1.5741716733352529,-0.10171535699032169,1.8676442885056297,7
-0.06507817484105072,-0.9037927174958451,-0.9973569404718172,-0.8667384759742808,-0.03345886465720365,-0.32001674170376815,0.28072476208270064,-0.17822937216993673,0.3194299480891477,-0.9773968060034474,-0.4772857605055061,6
0.2909624204183783,-0.9643287330115418,-0.21754782579311505,1.3730732797051037,0.805155437686932,0.3684590222661142,0.6309194963447422,0.9125508501170851,0.09800493775159778,0.5988298022201786,-0.7831462016808725,6
0.07733806326272037,2.8494402444773432,-0.830254987326381,0.2531674018654112,-0.9419576921966839,-0.8937465450120035,-0.1862015502666882,0.19575241832849252,-0.049611735806767726,-0.7146923712995094,-1.3948670840316035,6
-0.6347431272561369,0.6096076703965696,-1.3315608467626896,-0.6427573004063426,1.294347114054338,-0.09052482038047402,-0.14729102423757245,0.13342211991209918,0.3194299480891477,-0.45198793659557235,-1.3948670840316035,6
2.7832465872343812,-0.9037927174958451,1.7876756119521189,-0.19479494927046517,1.0148090132729661,-1.0084925056736505,-0.6920383886451927,1.6916795803220712,-1.378161797832054,0.6863979471214913,0.5422490434123796,6
-0.27870253199670797,0.3069275928180864,-0.7745543362779023,-0.8667384759742808,1.6437697400310676,1.5159186288825848,2.6153563238296447,-0.5522111626682967,-1.8210118185071507,-1.2401012407073853,-0.5792392408972943,6
-0.5635350082042514,0.7912157169436596,-1.3315608467626896,-0.4187761248384039,0.38584828651486464,-1.0084925056736505,-0.7309489146743084,1.0995417453662653,2.0908300307895304,2.875601569654306,-0.4772857605055061,6
